,freq,fake,reliable,idf_weight,fakeness_score

greg,"(2, 11)","(0.9446438692612885, 11.151761895281703)","(0.0, 0.0)",8.078938260485081,-0.9999713004485603

jame,"(8, 11)","(3.778575477045154, 11.151761895281703)","(0.0, 0.0)",7.002065958453379,-0.9999713004485603

front,"(10, 11)","(4.7232193463064425, 11.151761895281703)","(0.0, 0.0)",6.803395263657895,-0.9999713004485603

knew,"(7, 11)","(3.3062535424145096, 11.151761895281703)","(0.0, 0.0)",7.1184763102977895,-0.9999713004485603

regret,"(3, 11)","(1.4169658038919328, 11.151761895281703)","(0.0, 0.0)",7.799353398265921,-0.9999713004485603

conserv,"(7, 11)","(3.3062535424145096, 11.151761895281703)","(0.0, 0.0)",7.1184763102977895,-0.9999713004485603

option,"(5, 11)","(2.3616096731532212, 11.151761895281703)","(0.0, 0.0)",7.402051600796917,-0.9999713004485603

fision,"(1, 11)","(0.47232193463064426, 11.151761895281703)","(0.0, 0.0)",8.468403027246806,-0.9999713004485603

fire,"(11, 11)","(5.1955412809370864, 11.151761895281703)","(0.0, 0.0)",6.717134919373487,-0.9999713004485603

game,"(5, 11)","(2.3616096731532212, 11.151761895281703)","(0.0, 0.0)",7.402051600796917,-0.9999713004485603

comput,"(7, 11)","(3.3062535424145096, 11.151761895281703)","(0.0, 0.0)",7.1184763102977895,-0.9999713004485603

arizona,"(6, 11)","(2.8339316077838657, 11.151761895281703)","(0.0, 0.0)",7.250245587928913,-0.9999713004485603

amp,"(1, 11)","(0.47232193463064426, 11.151761895281703)","(0.0, 0.0)",8.468403027246806,-0.9999713004485603

spend,"(7, 11)","(3.3062535424145096, 11.151761895281703)","(0.0, 0.0)",7.1184763102977895,-0.9999713004485603

receiv,"(10, 11)","(4.7232193463064425, 11.151761895281703)","(0.0, 0.0)",6.803395263657895,-0.9999713004485603

ill,"(10, 11)","(4.2508974116757985, 10.137965359347003)","(27.47252747252747, 73.48196248196248)",6.803395263657895,0.9961395871270522

confer,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

8,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

third,"(7, 10)","(2.8339316077838657, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",7.1184763102977895,0.9982728250237614

written,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

basic,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

built,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

background,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

lui,"(1, 10)","(0.0, 0.0)","(27.47252747252747, 734.8196248196248)",8.468403027246806,1.0

insid,"(9, 10)","(3.778575477045154, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",6.897804948128969,0.9982728250237614

particularli,"(10, 10)","(4.7232193463064425, 10.137965359347003)","(0.0, 0.0)",6.803395263657895,-0.9999209047493381

flow,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

texa,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

goal,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

partner,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

strauss,"(1, 10)","(0.47232193463064426, 10.137965359347003)","(0.0, 0.0)",8.468403027246806,-0.9999209047493381

heavili,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

stress,"(5, 10)","(2.3616096731532212, 10.137965359347003)","(0.0, 0.0)",7.402051600796917,-0.9999209047493381

ballot,"(1, 10)","(0.47232193463064426, 10.137965359347003)","(0.0, 0.0)",8.468403027246806,-0.9999209047493381

outsid,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

2598,"(1, 10)","(0.47232193463064426, 10.137965359347003)","(0.0, 0.0)",8.468403027246806,-0.9999209047493381

democrat,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

countri,"(5, 10)","(2.3616096731532212, 10.137965359347003)","(0.0, 0.0)",7.402051600796917,-0.9999209047493381

encourag,"(10, 10)","(4.7232193463064425, 10.137965359347003)","(0.0, 0.0)",6.803395263657895,-0.9999209047493381

onlin,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

heard,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

brought,"(10, 10)","(4.7232193463064425, 10.137965359347003)","(0.0, 0.0)",6.803395263657895,-0.9999209047493381

road,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

border,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

christma,"(2, 10)","(0.47232193463064426, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",8.078938260485081,0.9982728250237614

room,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

pretti,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

shift,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

hold,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

yield,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

solar,"(1, 10)","(0.47232193463064426, 10.137965359347003)","(0.0, 0.0)",8.468403027246806,-0.9999209047493381

emerg,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

caus,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

jan,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

describ,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

worth,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

record,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

domest,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

hundr,"(7, 10)","(2.8339316077838657, 8.110372287477603)","(27.47252747252747, 146.96392496392497)",7.1184763102977895,0.9999999266001156

havent,"(9, 10)","(3.778575477045154, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",6.897804948128969,0.9982728250237614

movi,"(3, 10)","(1.4169658038919328, 10.137965359347003)","(0.0, 0.0)",7.799353398265921,-0.9999209047493381

gun,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

hezbollah,"(2, 10)","(0.9446438692612885, 10.137965359347003)","(0.0, 0.0)",8.078938260485081,-0.9999209047493381

simpl,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

complex,"(9, 10)","(3.778575477045154, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",6.897804948128969,0.9982728250237614

benefit,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

structur,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

normal,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

danger,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

affect,"(6, 10)","(2.8339316077838657, 10.137965359347003)","(0.0, 0.0)",7.250245587928913,-0.9999209047493381

talk,"(8, 10)","(3.3062535424145096, 8.110372287477603)","(27.47252747252747, 146.96392496392497)",7.002065958453379,0.9999999266001156

toward,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

desir,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

ahead,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

andor,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

sort,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

wife,"(5, 10)","(1.889287738522577, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",7.402051600796917,0.9982728250237614

applic,"(5, 10)","(2.3616096731532212, 10.137965359347003)","(0.0, 0.0)",7.402051600796917,-0.9999209047493381

destruct,"(7, 10)","(2.8339316077838657, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",7.1184763102977895,0.9982728250237614

requir,"(9, 10)","(3.778575477045154, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",6.897804948128969,0.9982728250237614

poor,"(9, 10)","(4.2508974116757985, 10.137965359347003)","(0.0, 0.0)",6.897804948128969,-0.9999209047493381

red,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

primari,"(8, 10)","(3.778575477045154, 10.137965359347003)","(0.0, 0.0)",7.002065958453379,-0.9999209047493381

step,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

invest,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

effort,"(7, 10)","(3.3062535424145096, 10.137965359347003)","(0.0, 0.0)",7.1184763102977895,-0.9999209047493381

mission,"(9, 10)","(3.778575477045154, 9.124168823412303)","(27.47252747252747, 73.48196248196248)",6.897804948128969,0.9982728250237614

hubbl,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

felt,"(7, 9)","(2.8339316077838657, 8.110372287477603)","(27.47252747252747, 73.48196248196248)",7.1184763102977895,0.9993685008291315

shepherd,"(2, 9)","(0.9446438692612885, 9.124168823412303)","(0.0, 0.0)",8.078938260485081,-0.9997820250993076

replac,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

minist,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

lisa,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

lynch,"(3, 9)","(1.4169658038919328, 9.124168823412303)","(0.0, 0.0)",7.799353398265921,-0.9997820250993076

charg,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

strzok,"(2, 9)","(0.9446438692612885, 9.124168823412303)","(0.0, 0.0)",8.078938260485081,-0.9997820250993076

jim,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

senior,"(5, 9)","(1.889287738522577, 7.096575751542902)","(27.47252747252747, 146.96392496392497)",7.402051600796917,0.999999994486052

technic,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

outlook,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

territori,"(4, 9)","(1.889287738522577, 9.124168823412303)","(0.0, 0.0)",7.5810998322459024,-0.9997820250993076

firm,"(6, 9)","(2.3616096731532212, 8.110372287477603)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9993685008291315

couldnt,"(6, 9)","(2.3616096731532212, 8.110372287477603)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9993685008291315

appropri,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

suddenli,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

bone,"(4, 9)","(0.9446438692612885, 6.082779215608202)","(54.94505494505494, 220.44588744588745)",7.5810998322459024,0.9999999999999991

journal,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

nine,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

parenthood,"(2, 9)","(0.9446438692612885, 9.124168823412303)","(0.0, 0.0)",8.078938260485081,-0.9997820250993076

mean,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

piec,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

sometim,"(9, 9)","(4.2508974116757985, 9.124168823412303)","(0.0, 0.0)",6.897804948128969,-0.9997820250993076

reaction,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

lose,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

monday,"(5, 9)","(1.889287738522577, 8.110372287477603)","(27.47252747252747, 73.48196248196248)",7.402051600796917,0.9993685008291315

predict,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

taught,"(4, 9)","(1.889287738522577, 9.124168823412303)","(0.0, 0.0)",7.5810998322459024,-0.9997820250993076

absolut,"(9, 9)","(4.2508974116757985, 9.124168823412303)","(0.0, 0.0)",6.897804948128969,-0.9997820250993076

7,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

download,"(2, 9)","(0.9446438692612885, 9.124168823412303)","(0.0, 0.0)",8.078938260485081,-0.9997820250993076

professor,"(6, 9)","(2.3616096731532212, 8.110372287477603)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9993685008291315

rambukkana,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

beauti,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

understood,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

largest,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

episod,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

guidanc,"(4, 9)","(1.889287738522577, 9.124168823412303)","(0.0, 0.0)",7.5810998322459024,-0.9997820250993076

thousand,"(8, 9)","(3.3062535424145096, 8.110372287477603)","(27.47252747252747, 73.48196248196248)",7.002065958453379,0.9993685008291315

sun,"(4, 9)","(1.889287738522577, 9.124168823412303)","(0.0, 0.0)",7.5810998322459024,-0.9997820250993076

corpor,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

initi,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

22,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

reserv,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

e,"(3, 9)","(1.4169658038919328, 9.124168823412303)","(0.0, 0.0)",7.799353398265921,-0.9997820250993076

instead,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

landscap,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

extent,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

trend,"(4, 9)","(1.889287738522577, 9.124168823412303)","(0.0, 0.0)",7.5810998322459024,-0.9997820250993076

sold,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

influenc,"(9, 9)","(4.2508974116757985, 9.124168823412303)","(0.0, 0.0)",6.897804948128969,-0.9997820250993076

oz,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

morn,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

leadership,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

fairli,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

religion,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

toxic,"(3, 9)","(1.4169658038919328, 9.124168823412303)","(0.0, 0.0)",7.799353398265921,-0.9997820250993076

tritium,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

sugar,"(3, 9)","(1.4169658038919328, 9.124168823412303)","(0.0, 0.0)",7.799353398265921,-0.9997820250993076

identifi,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

stronger,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

magick,"(2, 9)","(0.9446438692612885, 9.124168823412303)","(0.0, 0.0)",8.078938260485081,-0.9997820250993076

extern,"(4, 9)","(1.889287738522577, 9.124168823412303)","(0.0, 0.0)",7.5810998322459024,-0.9997820250993076

bino,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

item,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

half,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

nbc,"(2, 9)","(0.9446438692612885, 9.124168823412303)","(0.0, 0.0)",8.078938260485081,-0.9997820250993076

ii,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

25,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

repres,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

pleas,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

shouldnt,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

hit,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

canada,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

river,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

competit,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

guess,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

extrem,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

finn,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

israel,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

abil,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

give,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

suffer,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

youll,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

produc,"(5, 9)","(1.889287738522577, 8.110372287477603)","(27.47252747252747, 73.48196248196248)",7.402051600796917,0.9993685008291315

involv,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

saddam,"(2, 9)","(0.9446438692612885, 9.124168823412303)","(0.0, 0.0)",8.078938260485081,-0.9997820250993076

briskman,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

eye,"(5, 9)","(2.3616096731532212, 9.124168823412303)","(0.0, 0.0)",7.402051600796917,-0.9997820250993076

easier,"(8, 9)","(3.778575477045154, 9.124168823412303)","(0.0, 0.0)",7.002065958453379,-0.9997820250993076

trillion,"(6, 9)","(2.8339316077838657, 9.124168823412303)","(0.0, 0.0)",7.250245587928913,-0.9997820250993076

particular,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

launder,"(4, 9)","(1.889287738522577, 9.124168823412303)","(0.0, 0.0)",7.5810998322459024,-0.9997820250993076

hour,"(9, 9)","(4.2508974116757985, 9.124168823412303)","(0.0, 0.0)",6.897804948128969,-0.9997820250993076

measur,"(7, 9)","(3.3062535424145096, 9.124168823412303)","(0.0, 0.0)",7.1184763102977895,-0.9997820250993076

fail,"(9, 9)","(4.2508974116757985, 9.124168823412303)","(0.0, 0.0)",6.897804948128969,-0.9997820250993076

har,"(1, 9)","(0.47232193463064426, 9.124168823412303)","(0.0, 0.0)",8.468403027246806,-0.9997820250993076

therefor,"(5, 8)","(2.3616096731532212, 8.110372287477603)","(0.0, 0.0)",7.402051600796917,-0.9993993664053428

catalyst,"(3, 8)","(1.4169658038919328, 8.110372287477603)","(0.0, 0.0)",7.799353398265921,-0.9993993664053428

environment,"(6, 8)","(2.8339316077838657, 8.110372287477603)","(0.0, 0.0)",7.250245587928913,-0.9993993664053428

petroleum,"(2, 8)","(0.9446438692612885, 8.110372287477603)","(0.0, 0.0)",8.078938260485081,-0.9993993664053428

precis,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

risen,"(4, 8)","(1.889287738522577, 8.110372287477603)","(0.0, 0.0)",7.5810998322459024,-0.9993993664053428

18,"(5, 8)","(1.889287738522577, 7.096575751542902)","(27.47252747252747, 73.48196248196248)",7.402051600796917,0.999826876518777

pension,"(5, 8)","(2.3616096731532212, 8.110372287477603)","(0.0, 0.0)",7.402051600796917,-0.9993993664053428

rock,"(3, 8)","(1.4169658038919328, 8.110372287477603)","(0.0, 0.0)",7.799353398265921,-0.9993993664053428

moscow,"(4, 8)","(1.4169658038919328, 7.096575751542902)","(27.47252747252747, 73.48196248196248)",7.5810998322459024,0.999826876518777

livestock,"(2, 8)","(0.9446438692612885, 8.110372287477603)","(0.0, 0.0)",8.078938260485081,-0.9993993664053428

exchang,"(3, 8)","(1.4169658038919328, 8.110372287477603)","(0.0, 0.0)",7.799353398265921,-0.9993993664053428

80,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

perspect,"(5, 8)","(2.3616096731532212, 8.110372287477603)","(0.0, 0.0)",7.402051600796917,-0.9993993664053428

subsequ,"(6, 8)","(2.8339316077838657, 8.110372287477603)","(0.0, 0.0)",7.250245587928913,-0.9993993664053428

actor,"(5, 8)","(2.3616096731532212, 8.110372287477603)","(0.0, 0.0)",7.402051600796917,-0.9993993664053428

improv,"(6, 8)","(2.8339316077838657, 8.110372287477603)","(0.0, 0.0)",7.250245587928913,-0.9993993664053428

taran,"(1, 8)","(0.47232193463064426, 8.110372287477603)","(0.0, 0.0)",8.468403027246806,-0.9993993664053428

mention,"(8, 8)","(3.778575477045154, 8.110372287477603)","(0.0, 0.0)",7.002065958453379,-0.9993993664053428

figur,"(8, 8)","(3.778575477045154, 8.110372287477603)","(0.0, 0.0)",7.002065958453379,-0.9993993664053428

purchas,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

clark,"(4, 8)","(1.889287738522577, 8.110372287477603)","(0.0, 0.0)",7.5810998322459024,-0.9993993664053428

essenti,"(8, 8)","(3.778575477045154, 8.110372287477603)","(0.0, 0.0)",7.002065958453379,-0.9993993664053428

father,"(6, 8)","(2.3616096731532212, 6.082779215608202)","(27.47252747252747, 146.96392496392497)",7.250245587928913,0.9999999998252225

rapidli,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

obvious,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

fair,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

knowledg,"(8, 8)","(3.778575477045154, 8.110372287477603)","(0.0, 0.0)",7.002065958453379,-0.9993993664053428

fraud,"(5, 8)","(2.3616096731532212, 8.110372287477603)","(0.0, 0.0)",7.402051600796917,-0.9993993664053428

dynam,"(5, 8)","(2.3616096731532212, 8.110372287477603)","(0.0, 0.0)",7.402051600796917,-0.9993993664053428

commentari,"(8, 8)","(3.778575477045154, 8.110372287477603)","(0.0, 0.0)",7.002065958453379,-0.9993993664053428

ten,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

observ,"(6, 8)","(2.8339316077838657, 8.110372287477603)","(0.0, 0.0)",7.250245587928913,-0.9993993664053428

cbd,"(1, 8)","(0.47232193463064426, 8.110372287477603)","(0.0, 0.0)",8.468403027246806,-0.9993993664053428

crucial,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

ourselv,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

kentucki,"(2, 8)","(0.9446438692612885, 8.110372287477603)","(0.0, 0.0)",8.078938260485081,-0.9993993664053428

wide,"(7, 8)","(3.3062535424145096, 8.110372287477603)","(0.0, 0.0)",7.1184763102977895,-0.9993993664053428

sensit,"(4, 8)","(1.889287738522577, 8.110372287477603)","(0.0, 0.0)",7.5810998322459024,-0.9993993664053428

