id,batch
58525,6
58526,5
58527,3
58539,1
58540,5
58542,5
58543,8
58544,5
58545,10
58561,6
58574,9
58575,10
58577,3
58578,1
58579,9
58580,1
58582,1
58591,2
58592,5
58593,10
58595,7
58603,6
58604,3
58605,5
58606,7
58609,3
58610,5
58611,2
58612,3
58629,7
58630,9
58631,9
58632,9
58634,2
58635,1
58636,3
58637,4
58652,1
58653,4
58654,1
58655,3
58658,5
58659,3
58660,10
58661,9
58677,6
58678,8
58679,2
58680,10
58684,6
58685,2
58686,10
58687,3
58694,7
58695,3
58696,1
58697,6
58700,4
58701,4
58702,9
58703,2
58718,3
58719,1
58720,7
58721,2
58722,9
58723,2
58724,4
58739,8
58740,7
58741,7
58742,7
58744,2
58745,5
58746,1
58757,9
58769,1
58770,1
58771,9
58772,2
58775,1
58776,10
58777,8
58778,7
58783,8
58784,5
58785,3
58786,3
58789,10
58790,7
58791,4
58792,7
58804,8
58805,2
58807,3
58825,1
58840,4
58856,5
58857,2
58858,9
58860,6
58874,8
58875,8
58876,7
58877,5
58878,3
58879,8
58880,9
58881,1
58889,3
58890,10
58891,8
58893,10
58894,4
58895,1
58896,5
58900,9
58913,3
58914,9
58915,8
58916,5
58917,8
58918,5
58921,7
58925,3
58933,10
58934,8
58935,2
58936,3
58937,10
58938,4
58941,2
58945,7
58953,6
58954,5
58955,1
58956,8
58957,9
58958,3
58960,7
58964,8
58971,2
58972,6
58973,7
58974,1
58975,7
58976,2
58980,4
58985,6
58986,3
58987,3
58988,10
58989,3
58990,10
58992,2
58999,6
59009,10
59010,8
59015,8
59025,7
59026,9
59027,8
59028,4
59029,8
59030,5
59031,10
59032,6
59038,4
59039,7
59040,2
59041,7
59042,1
59043,2
59044,1
59048,7
59053,5
59054,8
59055,2
59056,5
59057,5
59058,9
59059,10
59061,8
59071,6
59072,6
59073,6
59074,8
59075,10
59076,3
59079,8
59082,5
59088,2
59089,4
59090,4
59091,6
59092,9
59093,5
59096,8
59101,10
59108,1
59109,10
59110,10
59111,9
59112,2
59113,1
59114,2
59119,8
59126,7
59127,3
59128,1
59129,2
59130,4
59131,1
59132,2
59138,5
59145,6
59146,2
59147,7
59148,1
59149,1
59150,7
59151,4
59154,4
59164,7
59165,7
59166,9
59167,9
59168,4
59169,9
59170,6
59177,6
59187,10
59188,4
59189,5
59190,1
59191,7
59192,2
59193,8
59195,10
59200,1
59201,3
59202,8
59203,1
59204,10
59205,8
59206,4
59209,5
59215,10
59216,9
59217,6
59218,3
59219,10
59220,7
59221,5
59227,1
59232,10
59233,7
59234,10
59235,8
59236,3
59237,6
59240,7
59248,4
59249,2
59250,6
59251,7
59252,10
59253,3
59254,5
59255,5
59256,1
59257,4
59258,5
59259,4
59260,9
59261,2
59266,5
59276,3
59277,4
59278,8
59279,6
59280,2
59281,5
59282,10
59287,4
59295,3
59296,6
59297,3
59298,8
59299,9
59300,4
59301,9
59308,2
59320,3
59321,9
59322,8
59323,1
59324,7
59325,2
59326,2
59333,5
59343,9
59344,2
59345,8
59346,1
59347,6
59348,8
59349,3
59355,5
59367,2
59368,7
59369,7
59370,10
59371,8
59372,6
59373,1
59379,8
59383,10
59384,6
59385,8
59386,3
59387,6
59388,3
59389,4
59390,10
59396,10
59397,4
59398,9
59399,2
59400,9
59403,7
59418,5
59419,4
59420,3
59423,3
59424,2
59427,10
59441,7
59442,8
59443,5
59444,3
59446,4
59447,8
59448,9
59454,4
59460,3
59461,7
59462,2
59463,8
59466,6
59467,2
59468,8
59470,7
59476,1
59477,5
59478,7
59479,10
59482,9
59483,8
59484,3
59486,10
59493,7
59494,6
59495,7
59498,3
59499,7
59500,3
59501,5
59502,1
59509,1
59515,5
59516,8
59517,7
59518,8
59519,3
59520,6
59521,6
59524,3
59528,4
59529,10
59530,9
59531,7
59532,6
59533,2
59537,2
59550,6
59551,10
59552,4
59553,1
59554,10
59555,1
59556,3
59559,3
59561,2
59562,6
59563,10
59564,8
59565,3
59566,1
59567,1
59576,2
59579,8
59580,3
59581,5
59582,6
59583,7
59584,5
59585,10
59590,6
59605,2
59606,9
59607,7
59608,1
59609,5
59610,4
59614,9
59623,1
59624,3
59625,3
59626,2
59627,7
59628,9
59629,6
59637,10
59643,5
59644,4
59645,2
59646,4
59647,4
59648,4
59649,1
59651,5
59657,5
59658,8
59659,10
59660,4
59661,4
59662,5
59663,9
59666,8
59673,6
59674,5
59675,2
59676,6
59679,8
59685,1
59686,3
59687,7
59688,7
59690,2
59697,3
59698,7
59699,8
59700,5
59706,7
59718,7
59719,6
59720,3
59724,6
59725,5
59726,9
59731,1
59740,10
59741,5
59745,2
59746,4
59747,9
59748,7
59753,4
59760,6
59763,10
59764,10
59765,1
59766,7
59770,3
59780,5
59781,3
59782,7
59783,8
59785,2
59786,1
59791,8
59793,2
59794,8
59795,3
59798,2
59799,2
59812,3
59816,2
59818,10
59819,5
59828,4
59848,5
59866,7
59867,4
59868,7
59869,1
59870,4
59873,6
59874,6
59884,10
59889,8
59890,1
59891,8
59892,5
59893,2
59895,3
59896,3
59904,6
59908,4
59909,7
59910,2
59911,5
59912,10
59914,9
59915,7
59920,3
59925,4
59926,5
59927,6
59928,8
59929,9
59930,6
59931,6
59936,5
59944,7
59945,10
59946,1
59947,2
59948,5
59950,7
59951,7
59961,2
59965,10
59966,10
59967,3
59968,1
59969,1
59970,4
59971,2
59980,2
59988,10
59989,9
59990,2
59991,3
59992,4
59993,3
59994,7
60000,10
60012,8
60013,5
60014,2
60015,1
60016,1
60018,1
60019,3
60030,10
60044,1
60045,2
60046,3
60080,1
60081,4
60082,7
60083,8
60091,5
60098,5
60101,6
60105,2
60113,7
60114,8
60115,3
60116,10
60118,10
60119,9
60123,7
60130,2
60140,9
60141,5
60142,10
60143,4
60146,6
60150,1
60159,8
60160,3
60161,4
60162,4
60164,7
60165,7
60167,2
60171,8
60179,4
60180,2
60181,5
60182,7
60184,5
60185,8
60188,9
60191,9
60197,9
60200,7
60201,5
60202,1
60203,9
60204,8
60206,2
60207,6
60213,6
60224,4
60225,8
60226,1
60227,7
60228,3
60229,5
60230,7
60239,2
60247,1
60248,5
60249,7
60250,3
60252,1
60253,4
60260,10
60263,4
60264,3
60265,4
60266,4
60267,5
60269,7
60270,5
60278,9
60286,9
60287,9
60288,5
60289,9
60291,9
60298,5
60301,7
60302,6
60303,3
60305,3
60306,8
60312,5
60317,4
60318,6
60319,9
60320,6
60321,7
60323,3
60324,1
60333,8
60337,6
60338,7
60339,7
60340,9
60342,4
60343,7
60353,2
60359,10
60360,7
60361,10
60362,3
60363,7
60365,10
60373,10
60378,3
60379,3
60380,8
60381,2
60382,4
60384,5
60385,6
60392,3
60397,3
60399,3
60400,4
60401,5
60402,6
60403,5
60405,10
60406,3
60411,10
60414,5
60415,4
60416,7
60417,6
60418,4
60419,10
60420,5
60422,5
60424,9
60425,7
60426,6
60427,4
60428,7
60429,10
60434,3
60438,7
60439,4
60440,1
60441,9
60442,10
60444,2
60445,9
60452,3
60457,4
60458,4
60459,8
60460,2
60461,1
60463,8
60464,3
60472,8
60479,9
60480,6
60481,2
60482,1
60483,3
60490,6
60491,10
60492,9
60493,5
60494,2
60495,2
60496,4
60506,6
60511,6
60512,6
60513,2
60514,4
60515,3
60516,8
60519,6
60522,8
60527,9
60528,10
60529,9
60530,6
60550,3
60552,10
60553,5
60558,6
60560,4
60566,8
60569,3
60572,6
60577,1
60578,7
60579,3
60580,4
60582,4
60583,10
60588,4
60590,2
60595,10
60596,10
60597,7
60598,6
60599,7
60600,3
60608,5
60615,5
60616,5
60617,3
60618,7
60619,3
60630,9
60631,3
60632,5
60633,2
60634,2
60638,6
60644,5
60645,10
60646,7
60647,9
60648,8
60649,3
60650,4
60657,6
60663,10
60664,9
60665,10
60666,8
60667,4
60668,3
60674,3
60676,4
60677,5
60678,3
60679,5
60680,2
60681,3
60682,5
60686,6
60691,7
60692,7
60693,6
60694,7
60695,3
60696,7
60697,10
60698,3
60699,7
60700,4
60701,5
60703,4
60704,2
60712,10
60717,10
60718,1
60719,4
60720,2
60721,8
60723,8
60724,8
60734,4
60741,2
60742,3
60743,3
60744,8
60745,1
60746,3
60747,1
60755,7
60759,3
60760,9
60761,7
60762,5
60763,8
60764,8
60765,8
60771,3
60777,8
60778,2
60779,5
60780,8
60781,1
60783,7
60784,2
60791,10
60798,1
60799,5
60800,3
60802,8
60803,9
60807,1
60810,6
60817,2
60818,4
60819,10
60820,5
60821,6
60822,8
60823,1
60826,4
60835,8
60869,9
60877,6
60878,1
60885,3
60895,2
60896,5
60897,4
60898,9
60899,4
60900,3
60901,9
60909,7
60919,3
60920,1
60921,6
60922,10
60923,1
60924,4
60930,10
60939,10
60940,2
60941,1
60942,3
60943,8
60944,5
60945,6
60949,3
60957,8
60958,2
60959,6
60960,2
60961,9
60962,5
60963,3
60972,3
60984,1
60985,7
60986,2
60987,7
60988,3
60989,8
60990,3
60996,3
61017,7
61018,3
61019,3
61020,2
61021,3
61022,9
61023,8
61030,9
61041,1
61042,6
61043,6
61044,8
61045,7
61046,5
61047,4
61053,10
61060,6
61061,4
61062,9
61063,6
61064,7
61065,3
61066,8
61072,10
61083,5
61084,6
61085,1
61086,8
61087,6
61088,1
61089,10
61105,10
61106,10
61107,6
61108,4
61109,10
61110,1
61111,4
61120,8
61128,3
61129,6
61130,3
61131,2
61132,7
61133,1
61134,10
61138,7
61145,7
61146,7
61147,3
61148,5
61149,10
61150,10
61151,2
61166,4
61167,2
61168,2
61169,2
61170,7
61171,6
61172,9
61178,5
61190,2
61191,1
61192,1
61193,7
61194,1
61195,6
61196,3
61198,5
61199,5
61200,6
61201,6
61202,9
61203,8
61204,3
61205,1
61211,9
61216,8
61217,9
61218,2
61219,6
61220,8
61221,7
61222,8
61227,4
61230,1
61231,6
61232,10
61233,6
61234,4
61235,10
61236,4
61238,2
61243,3
61244,4
61245,10
61246,4
61247,1
61248,7
61249,7
61254,1
61260,10
61261,3
61262,4
61263,4
61264,7
61265,4
61266,6
61270,4
61277,8
61278,8
61279,3
61280,4
61281,5
61282,3
61283,5
61288,5
61295,9
61296,10
61297,6
61298,4
61308,3
61309,6
61310,7
61311,4
61312,4
61313,3
61317,1
61321,3
61322,2
61323,8
61324,2
61325,4
61326,2
61327,10
61330,10
61343,6
61344,9
61345,5
61346,9
61347,5
61348,7
61349,5
61354,4
61362,6
61363,1
61364,1
61365,5
61366,2
61367,1
61368,3
61374,5
61381,5
61382,7
61383,8
61384,1
61385,10
61386,6
61387,8
61395,6
61403,5
61404,4
61405,7
61406,1
61407,7
61408,2
61412,5
61418,8
61419,8
61420,10
61421,9
61422,3
61423,9
61427,4
61437,8
61438,6
61444,4
61445,8
61456,8
61457,3
61458,1
61459,6
61466,5
61467,4
61471,6
61477,8
61478,1
61479,10
61480,8
61483,2
61484,10
61485,4
61492,1
61493,3
61494,6
61495,6
61497,6
61500,2
61501,10
61502,7
61527,10
61528,2
61530,7
61531,10
61540,3
61541,4
61542,9
61552,1
61554,9
61555,4
61556,6
61562,7
61565,4
61566,10
61567,2
61568,9
61570,5
61571,7
61572,1
61575,1
61579,8
61580,6
61581,1
61582,9
61583,6
61584,1
61585,9
61586,2
61589,8
61590,10
61591,8
61592,4
61593,8
61596,10
61598,10
61604,9
61606,3
61607,1
61617,8
61618,2
61619,9
61620,3
61626,3
61627,10
61637,5
61638,3
61639,6
61640,7
61652,5
61667,2
61669,7
61672,2
61680,5
61692,2
61694,1
61695,9
61696,8
61697,7
61698,10
61708,10
61709,5
61710,8
61711,5
61712,9
61713,2
61719,9
61720,5
61721,9
61722,2
61723,3
61724,5
61725,3
61726,9
61731,1
61732,8
61733,9
61734,4
61735,1
61736,2
61737,5
61744,3
61745,1
61746,7
61747,1
61748,10
61749,8
61757,3
61758,9
61759,9
61760,10
61761,4
61762,10
61763,4
61770,10
61774,5
61775,2
61776,3
61777,8
61778,9
61779,7
61780,10
61781,2
61793,9
61794,2
61795,9
61796,10
61797,1
61798,1
61799,4
61800,3
61801,5
61808,7
61809,6
61810,8
61811,3
61814,6
61815,2
61819,7
61820,10
61821,10
61822,8
61823,10
61824,2
61828,4
61829,10
61831,7
61832,2
61833,9
61834,5
61835,8
61839,2
61840,1
61841,2
61842,1
61843,7
61847,5
61848,8
61853,8
61854,6
61855,1
61856,2
61857,3
61859,9
61860,8
61865,7
61866,6
61867,7
61868,1
61869,9
61871,4
61872,7
61875,6
61876,9
61877,2
61878,5
61879,8
61880,6
61883,8
61884,8
61887,4
61891,8
61892,9
61894,5
61895,1
61896,6
61897,2
61909,1
61910,5
61911,4
61912,10
61913,6
61914,6
61915,7
61923,1
61931,2
61932,10
61933,7
61934,6
61935,10
61936,4
61948,2
61954,8
61955,9
61956,8
61957,10
61958,10
61959,2
61968,3
61971,6
61974,6
61975,1
61976,2
61977,3
61978,5
61980,3
61984,7
61996,8
61997,4
61998,8
61999,5
62000,3
62012,10
62013,5
62014,4
62015,1
62016,7
62017,4
62018,1
62019,1
62028,4
62029,6
62030,1
62031,1
62032,1
62033,6
62034,7
62035,2
62048,7
62049,2
62050,5
62051,3
62052,4
62053,2
62063,10
62064,5
62065,5
62066,5
62067,6
62068,2
62081,9
62082,10
62083,7
62084,4
62085,6
62086,9
62093,10
62094,8
62096,2
62097,8
62098,10
62103,6
62104,4
62105,3
62106,2
62107,8
62108,7
62109,5
62110,10
62120,6
62121,8
62122,6
62123,9
62124,4
62125,1
62126,4
62129,4
62133,8
62134,10
62135,3
62136,10
62137,9
62138,5
62139,10
62144,9
62145,2
62146,3
62147,6
62156,5
62161,6
62162,9
62163,3
62164,8
62165,9
62166,3
62167,3
62170,1
62184,3
62185,8
62186,5
62187,7
62188,7
62189,5
62190,3
62192,8
62200,8
62201,6
62202,10
62203,5
62204,2
62205,7
62209,3
62212,6
62213,2
62214,5
62215,3
62216,8
62228,1
62230,10
62231,4
62232,7
62233,9
62234,4
62235,2
62236,4
62243,5
62248,6
62249,9
62250,2
62251,8
62252,7
62253,3
62257,9
62265,3
62266,8
62267,1
62268,3
62269,10
62270,1
62271,8
62276,10
62279,3
62280,5
62281,9
62292,1
62296,3
62297,10
62298,5
62299,4
62300,7
62309,8
62313,10
62314,10
62315,4
62316,5
62317,3
62318,8
62319,7
62322,7
62333,10
62334,7
62335,8
62336,2
62337,7
62338,7
62339,5
62343,3
62347,4
62348,5
62349,3
62350,5
62351,1
62352,6
62353,3
62362,8
62368,7
62369,5
62370,10
62371,8
62372,8
62373,3
62374,1
62398,5
62399,2
62400,4
62401,4
62402,8
62405,4
62415,9
62416,4
62417,3
62418,4
62419,7
62420,8
62421,1
62426,10
62435,5
62436,7
62437,7
62438,8
62439,5
62440,4
62441,2
62445,7
62451,8
62452,4
62453,9
62454,5
62455,2
62456,10
62457,6
62461,8
62467,5
62468,1
62469,5
62470,4
62471,7
62472,3
62481,8
62482,2
62483,4
62484,4
62485,9
62486,3
62488,4
62494,8
62495,1
62496,1
62497,5
62499,10
62506,9
62507,10
62508,4
62509,7
62517,3
62518,8
62519,10
62520,7
62523,5
62527,1
62528,10
62529,3
62530,7
62531,1
62532,6
62533,7
62536,3
62541,1
62542,4
62543,5
62544,8
62545,7
62546,2
62559,6
62564,6
62565,8
62566,2
62567,3
62568,5
62577,5
62578,3
62579,5
62580,6
62581,5
62582,6
62583,8
62589,2
62590,8
62591,3
62593,9
62594,5
62595,8
62596,3
62597,10
62603,5
62604,2
62605,3
62606,7
62607,3
62608,6
62609,9
62610,2
62623,2
62624,1
62625,9
62626,7
62627,7
62628,8
62629,10
62630,5
62640,9
62641,6
62642,6
62643,9
62644,10
62645,10
62646,7
62647,8
62655,5
62656,4
62657,4
62658,4
62659,3
62660,6
62661,9
62662,3
62669,8
62670,9
62671,9
62672,9
62673,10
62674,7
62675,5
62676,3
62686,7
62687,7
62688,10
62689,2
62690,10
62691,9
62698,5
62703,6
62704,1
62705,10
62706,5
62709,4
62710,8
62711,3
62719,1
62720,7
62721,8
62722,3
62731,6
62732,4
62733,10
62734,5
62735,2
62736,6
62737,3
62750,2
62751,2
62752,5
62753,7
62754,1
62755,1
62759,8
62760,1
62761,8
62762,1
62773,9
62774,10
62775,5
62776,10
62777,9
62778,3
62779,4
62780,2
62790,8
62791,1
62792,3
62793,5
62794,10
62795,5
62806,8
62807,2
62808,10
62809,2
62810,1
62811,3
62812,9
62813,7
62825,3
62826,4
62827,7
62828,2
62829,1
62830,6
62831,2
62832,5
62842,3
62843,2
62844,2
62845,3
62846,2
62847,7
62848,4
62849,9
62850,7
62851,7
62852,6
62853,8
62854,2
62855,10
62856,2
62857,2
62871,9
62872,4
62873,3
62874,6
62875,4
62876,7
62877,4
62884,7
62885,4
62886,8
62887,1
62888,6
62889,9
62890,1
62903,1
62904,4
62905,2
62906,5
62907,6
62908,4
62909,1
62910,5
62914,1
62915,7
62916,3
62917,4
62918,6
62919,3
62920,5
62926,9
62927,1
62928,6
62929,10
62930,3
62931,10
62932,5
62942,1
62943,1
62944,9
62946,9
62947,6
62948,8
62949,8
62950,2
62951,3
62952,7
62970,8
62971,6
62972,8
62980,1
62981,10
62982,2
62991,3
62997,6
62998,4
62999,2
63000,4
63011,3
63012,1
63013,9
63014,5
63027,9
63030,3
63036,5
63038,3
63039,8
63040,6
63050,4
63056,9
63057,9
63065,9
63066,5
63067,8
63068,10
63069,7
63070,2
63077,1
63078,2
63079,7
63080,2
63081,2
63082,3
63084,3
63085,9
63086,3
63091,1
63092,3
63093,5
63094,7
63095,5
63096,5
63097,1
63098,4
63099,3
63100,2
63102,8
63103,3
63104,5
63111,8
63112,8
63113,2
63114,8
63115,4
63116,5
63117,7
63118,4
63124,9
63125,8
63129,6
63130,1
63131,9
63132,5
63133,10
63135,4
63136,5
63137,10
63139,9
63144,5
63145,4
63146,7
63147,10
63148,10
63149,4
63150,2
63151,4
63152,8
63153,7
63154,2
63155,8
63156,3
63157,7
63158,4
63162,8
63163,7
63164,2
63165,10
63166,9
63167,3
63171,9
63172,1
63173,5
63176,8
63177,8
63178,3
63179,6
63180,10
63181,10
63182,10
63183,8
63185,6
63186,5
63187,4
63188,10
63189,3
63190,5
63191,2
63192,7
63197,9
63198,10
63199,8
63200,3
63204,6
63205,5
63206,2
63207,9
63208,1
63209,8
63210,4
63213,10
63214,10
63215,8
63216,9
63217,1
63218,3
63219,8
63220,10
63224,6
63225,5
63226,7
63227,6
63228,8
63229,3
63230,9
63234,2
63235,6
63236,10
63237,5
63238,3
63239,5
63245,4
63246,10
63247,2
63248,3
63254,10
63255,5
63256,10
63257,9
63263,10
63264,2
63265,6
63266,9
63267,3
63268,6
63269,2
63270,6
63275,4
63276,8
63277,8
63278,8
63279,4
63280,8
63281,6
63282,1
63288,5
63289,6
63296,10
63297,6
63298,3
63305,6
63306,8
63307,5
63308,4
63309,8
63310,9
63313,7
63314,7
63315,8
63316,2
63317,5
63318,8
63324,3
63330,7
63332,2
63333,8
63334,4
63335,7
63336,3
63337,4
63338,3
63344,10
63345,7
63346,1
63347,4
63348,1
63349,2
63350,3
63355,4
63356,2
63357,10
63358,9
63359,1
63360,1
63367,2
63368,9
63369,10
63370,9
63371,1
63372,6
63373,1
63374,4
63378,1
63379,5
63380,3
63381,6
63382,2
63383,10
63384,7
63385,3
63386,7
63387,10
63388,8
63389,6
63390,5
63391,3
63394,4
63395,1
63396,1
63397,7
63399,9
63400,9
63402,2
63403,2
63405,2
63408,9
63409,9
63410,5
63411,8
63412,4
63414,3
63418,6
63422,5
63423,4
63424,4
63425,1
63426,8
63429,3
63432,2
63438,7
63439,1
63440,3
63441,4
63442,5
63456,1
63459,6
63461,10
63468,6
63469,8
63470,2
63471,7
63472,1
63475,7
63482,6
63488,8
63489,1
63490,8
63491,3
63492,5
63493,5
63495,1
63496,3
63497,6
63498,4
63500,10
63501,4
63502,3
63503,7
63504,10
63505,1
63506,6
63510,7
63511,7
63512,10
63513,6
63514,5
63515,2
63520,2
63521,10
63522,9
63523,9
63524,3
63525,4
63526,5
63527,9
63535,6
63536,4
63539,8
63540,6
63565,10
63573,10
63574,8
63582,1
63583,3
63597,4
63606,6
63607,3
63608,8
63609,3
63621,10
63622,6
63630,2
63631,2
63632,9
63633,9
63634,7
63635,2
63639,10
63640,3
63641,4
63642,4
63650,7
63652,8
63657,7
63658,4
63659,9
63660,9
63661,10
63665,8
63666,10
63670,4
63671,9
63672,2
63673,2
63674,8
63675,9
63676,3
63683,1
63684,9
63691,3
63693,5
63703,2
63711,10
63712,3
63713,9
63714,4
63717,5
63718,9
63719,6
63720,10
63721,8
63722,2
63723,3
63724,8
63726,1
63727,2
63735,10
63736,10
63737,4
63738,8
63739,5
63740,2
63744,1
63745,1
63747,2
63748,5
63749,3
63750,6
63751,9
63752,9
63764,6
63765,7
63766,3
63767,2
63768,7
63769,2
63772,9
63780,5
63781,2
63782,4
63783,7
63784,6
63785,2
63787,1
63788,2
63790,3
63791,10
63792,10
63793,5
63794,8
63795,1
63801,9
63802,1
63810,6
63811,2
63812,2
63813,8
63814,5
63821,5
63826,8
63827,10
63828,3
63829,1
63830,8
63837,4
63838,3
63843,7
63844,3
63845,2
63846,5
63851,3
63852,6
63858,6
63859,10
63860,6
63861,10
63862,4
63863,1
63868,2
63872,5
63873,5
63874,7
63875,10
63883,6
63888,8
63889,8
63890,2
63902,6
63903,8
63905,6
63906,1
63907,7
63908,3
63909,6
63915,8
63916,7
63921,1
63922,2
63923,6
63924,2
63925,5
63926,1
63927,10
63928,6
63932,4
63933,4
63934,7
63935,3
63936,6
63937,9
63944,6
63945,10
63948,1
63949,5
63950,5
63955,5
63959,4
63960,3
63961,7
63964,10
63965,2
63966,9
63967,4
63972,10
63973,10
63981,3
63982,4
63983,10
63984,6
63990,9
63991,8
63997,3
63998,1
63999,10
64000,2
64005,9
64006,4
64008,9
64009,1
64013,1
64014,8
64023,5
64024,3
64026,5
64027,10
64032,9
64033,10
64034,7
64035,2
64040,9
64042,7
64043,1
64050,2
64051,2
64052,1
64053,6
64057,7
64058,3
64059,1
64060,3
64061,8
64069,10
64073,4
64076,3
64079,6
64087,2
64088,5
64090,1
64091,2
64092,9
64096,2
64097,5
64101,2
64102,8
64108,9
64110,5
64111,6
64112,8
64113,8
64114,6
64130,8
64131,6
64134,5
64136,4
64137,1
64140,1
64143,8
64144,10
64157,6
64159,7
64160,10
64162,9
64163,6
64166,10
64167,8
64168,6
64173,7
64175,8
64176,2
64179,1
64181,8
64183,7
64186,9
64187,9
64188,9
64189,6
64194,4
64196,1
64198,5
64200,9
64201,2
64202,10
64207,1
64209,9
64212,1
64213,7
64214,7
64219,3
64221,5
64222,2
64223,8
64230,2
64231,4
64232,9
64236,3
64238,5
64239,9
64242,10
64243,4
64244,1
64245,3
64251,1
64252,8
64253,1
64254,2
64256,6
64257,5
64258,5
64262,9
64263,3
64264,1
64265,8
64266,9
64277,6
64278,4
64279,4
64280,4
64287,8
64288,1
64289,1
64290,2
64297,8
64298,2
64299,8
64300,5
64306,2
64307,7
64308,9
64312,3
64313,10
64314,9
64323,2
64327,5
64328,1
64340,5
64350,3
64351,9
64352,4
64356,4
64357,10
64358,3
64359,6
64368,9
64369,5
64370,10
64371,6
64375,1
64376,6
64377,2
64382,8
64383,6
64384,5
64385,8
64390,5
64391,10
64392,9
64393,3
64395,4
64396,2
64397,1
64398,5
64407,5
64408,3
64409,10
64410,3
64416,6
64417,9
64418,1
64427,7
64428,5
64434,3
64435,8
64436,10
64437,2
64444,6
64445,3
64446,3
64447,6
64450,7
64451,10
64460,6
64461,5
64467,4
64468,7
64469,4
64477,3
64478,1
64479,2
64483,9
64484,3
64485,3
64486,5
64490,1
64491,10
64492,4
64493,5
64508,2
64509,2
64510,10
64520,2
64521,3
64524,3
64525,5
64526,1
64527,3
64533,4
64535,8
64536,1
64537,5
64546,5
64547,2
64548,9
64549,7
64557,4
64558,2
64562,6
64563,1
64564,4
64565,9
64568,7
64576,10
64577,2
64578,2
64587,9
64588,1
64589,3
64599,10
64604,6
64605,1
64606,7
64610,3
64611,8
64612,4
64615,4
64616,5
64617,1
64627,4
64632,9
64633,5
64640,1
64641,5
64642,10
64643,9
64644,2
64645,4
64646,10
64653,10
64654,10
64659,5
64660,7
64663,5
64664,2
64665,2
64666,2
64667,1
64677,2
64678,3
64679,6
64685,10
64686,1
64698,3
64699,8
64700,9
64701,8
64702,9
64707,10
64708,3
64709,1
64712,10
64720,4
64721,9
64722,3
64723,8
64724,7
64725,2
64729,5
64730,6
64731,3
64732,9
64733,3
64734,3
64737,5
64738,8
64745,5
64746,9
64747,9
64748,1
64749,8
64752,4
64753,6
64754,10
64763,3
64764,8
64765,8
64770,9
64771,10
64772,7
64778,2
64779,8
64780,6
64788,4
64789,1
64790,8
64791,1
64799,10
64800,9
64801,5
64802,7
64803,7
64804,9
64809,5
64810,9
64811,8
64817,2
64818,6
64819,3
64820,3
64826,8
64827,7
64830,1
64831,5
64832,1
64833,1
64839,3
64841,10
64842,5
64843,9
64851,8
64852,3
64857,8
64860,7
64861,7
64862,3
64865,3
64868,1
64871,2
64886,8
64891,10
64892,9
64893,10
64894,8
64902,2
64903,9
64915,9
64918,1
64919,9
64925,5
64926,7
64927,8
64930,3
64935,4
64941,5
64942,1
64943,10
64949,9
64950,2
64951,2
64954,8
64955,4
64956,3
64957,8
64958,9
64964,1
64965,8
64966,5
64975,9
64976,2
64977,4
64978,8
64979,1
64983,4
64984,6
64985,2
64990,1
64991,10
64993,1
64994,1
64995,1
64998,2
64999,2
65009,5
65010,2
65011,2
65012,1
65014,7
65015,6
65016,2
65017,8
65030,1
65031,9
65032,4
65033,10
65036,6
65054,7
65055,1
65056,10
65061,6
65062,1
65067,4
65072,4
65073,6
65074,4
65075,4
65076,7
65078,5
65079,5
65080,7
65086,2
65087,1
65088,2
65089,4
65090,2
65094,6
65095,7
65096,6
65100,3
65101,4
65102,9
65108,1
65109,8
65148,5
65163,10
65166,3
65167,8
65168,8
65173,3
65184,8
65188,3
65196,3
65197,9
65219,1
65222,3
65226,1
65233,4
65234,8
65235,8
65242,8
65243,1
65244,4
65249,5
65254,6
65255,10
65256,2
65271,1
65272,9
65273,7
65274,1
65277,5
65278,3
65279,10
65280,4
65284,2
65285,5
65286,2
65287,5
65290,10
65297,4
65298,2
65299,10
65300,1
65306,1
65307,6
65308,5
65313,4
65314,7
65315,10
65316,3
65317,4
65325,6
65326,3
65327,4
65332,4
65333,3
65334,6
65335,4
65336,7
65344,7
65345,2
65346,7
65350,10
65351,4
65352,1
65353,6
65354,4
65361,4
65362,2
65364,10
65365,5
65375,3
65376,2
65381,8
65382,10
65385,6
65386,5
65391,6
65392,4
65393,1
65396,1
65397,3
65409,10
65414,9
65417,10
65421,6
65423,2
65424,1
65429,6
65430,6
65433,1
65436,3
65437,1
65438,9
65443,2
65446,9
65448,9
65454,10
65455,10
65456,8
65459,3
65462,4
65463,10
65464,2
65465,7
65466,7
65467,2
65468,6
65473,10
65475,5
65478,1
65479,2
65480,7
65481,2
65482,1
65483,6
65485,5
65487,1
65488,9
65489,9
65490,9
65491,10
65493,2
65495,4
65498,3
65499,7
65500,4
65506,9
65507,10
65508,6
65514,2
65515,9
65516,10
65517,4
65523,8
65524,9
65525,3
65529,9
65530,10
65531,5
65532,4
65534,7
65537,4
65538,4
65547,5
65548,2
65551,4
65556,2
65560,5
65565,9
65567,8
65581,6
65582,5
65590,10
65593,9
65597,4
65602,9
65603,10
65604,10
65605,1
65606,3
65607,2
65611,1
65613,6
65622,10
65623,3
65624,9
65625,10
65626,2
65627,1
65629,9
65633,5
65636,4
65637,5
65638,10
65639,7
65640,5
65641,8
65647,2
65649,10
65653,9
65654,10
65655,7
65656,6
65657,4
65658,5
65659,2
65660,6
65663,9
65664,7
