id,domain,type,url,scraped_at,title,authors,keywords,tags,summary,content_len,mean_word_len,median_word_len
5673,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/the-democrats-russia-collusion-narrative-turns-on-them-2601483.html,2018-01-25 16:17:44.789555,The Democrats’ ‘Russia collusion’ narrative turns on them,Freedom Bunker,,,,3152,5.527896995708154,5.0
5674,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/halloween-and-everything-else-is-too-scary-for-the-fragile-generation-2601485.html,2018-01-25 16:17:44.789555,Halloween (and Everything Else) Is Too Scary for the Fragile Generation,Freedom Bunker,,,,3828,5.036065573770492,4.0
5675,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/why-homeschooled-children-love-reading-2601510.html,2018-01-25 16:17:44.789555,Why Homeschooled Children Love Reading,Freedom Bunker,,,,4320,5.376722817764166,4
5676,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/three-ways-to-avoid-getting-stranded-2601512.html,2018-01-25 16:17:44.789555,Three Ways to Avoid Getting Stranded,Freedom Bunker,,,,4969,4.505166475315729,4
5677,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/free-speech-leads-to-tolerance-and-prosperity-2601516.html,2018-01-25 16:17:44.789555,Free Speech Leads to Tolerance and Prosperity,Freedom Bunker,,,,8409,5.116366366366367,4.0
5678,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/victory-irs-forced-to-apologize-pay-settlements-to-targeted-conservatives-2601519.html,2018-01-25 16:17:44.789555,"Victory! IRS forced to apologize, pay settlements to targeted conservatives",Freedom Bunker,,,,3504,5.849593495934959,5.0
5679,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/even-a-majority-of-republicans-now-think-marijuana-prohibition-is-dumb-2601520.html,2018-01-25 16:17:44.789555,Even a majority of Republicans now think marijuana prohibition is dumb,Freedom Bunker,,,,2592,5.656914893617022,4.0
5680,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/are-your-kids-too-fragile-new-at-reason-2601523.html,2018-01-25 16:17:44.789555,Are Your Kids Too Fragile? New at Reason,Freedom Bunker,,,,721,5.5673076923076925,5.0
5683,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/next-time-just-go-with-sharks-with-laser-beams-on-their-heads-2601525.html,2018-01-25 16:17:44.789555,"Next time, just go with sharks with laser beams on their heads",Freedom Bunker,,,,4585,5.073204419889502,4.0
5684,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/the-deep-state-and-brits-colluded-on-trump-dossier-to-make-russia-toxic-2601529.html,2018-01-25 16:17:44.789555,The Deep State and Brits colluded on Trump dossier to make Russia toxic,Freedom Bunker,,,,4131,5.071646341463414,4.0
5685,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/is-anyone-in-the-gop-watching-the-deficit-2601530.html,2018-01-25 16:17:44.789555,Is anyone in the GOP watching the deficit?,Freedom Bunker,,,,1625,5.404958677685951,5.0
5686,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/whenhub-saft-simple-agreement-for-future-tokens-2601554.html,2018-01-25 16:17:44.789555,WhenHub SAFT (Simple Agreement for Future Tokens),Freedom Bunker,,,,6616,5.013245033112582,4
5687,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/sad-mcconnells-machine-is-getting-very-desperate-2601555.html,2018-01-25 16:17:44.789555,SAD! McConnell’s machine is getting very desperate,Freedom Bunker,,,,3013,5.603286384976526,5.0
5688,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/super-hacker-george-hotzi-can-make-your-car-drive-itself-for-under-1000-new-at-reason-2601558.html,2018-01-25 16:17:44.789555,"Super Hacker George Hotz—I Can Make Your Car Drive Itself for Under $1,000: New at Reason",Freedom Bunker,,,,1669,5.246031746031746,4.0
5695,beforeitsnews.com,fake,http://beforeitsnews.com/tea-party/2017/10/either-the-deep-state-is-lazy-or-it-has-something-to-hide-2601562.html,2018-01-25 16:17:44.789555,Either the Deep State is lazy or it has something to hide,Freedom Bunker,,,,3153,5.45531914893617,4.5
5696,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/the-un-is-making-their-presence-known-at-rendition-centers-in-chicago-3177077.html,2018-01-25 16:17:44.789555,The UN Is Making Their Presence Known At Rendition Centers In Chicago,,,,,1885,4.876623376623376,4.0
5697,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/shocking-animation-shows-amtrak-train-501-speeding-around-bend-3177079.html,2018-01-25 16:17:44.789555,Shocking Animation Shows Amtrak Train 501 Speeding Around Bend,,,,,1106,6.047297297297297,5.0
5698,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/what-peak-gold-interest-rates-and-current-geopolitical-tensions-mean-for-gold-in-2018-3177080.html,2018-01-25 16:17:44.789555,"What Peak Gold, Interest Rates And Current Geopolitical Tensions Mean For Gold in 2018",,,,,1447,5.969072164948454,4.0
5699,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/chinese-fighters-violate-taiwanese-korean-and-japanese-airspace-3177083.html,2018-01-25 16:17:44.789555,"Chinese Fighters Violate Taiwanese, Korean And Japanese Airspace",,,,,1261,5.890804597701149,5.0
5700,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/despite-record-levels-the-stock-market-is-actually-shrinking-in-size-3177088.html,2018-01-25 16:17:44.789555,"Despite Record Levels, the Stock Market Is Actually Shrinking in Size",,,,,784,5.775700934579439,5
5702,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/us-slashes-united-nations-budget-by-285-million-following-stunning-jerusalem-rebuke-3177394.html,2018-01-25 16:17:44.789555,US Slashes United Nations’ Budget By $285 Million Following “Stunning” Jerusalem Rebuke,,,,,6034,5.158458244111349,4.0
5703,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/un-merry-christmas-the-perverse-incentives-to-over-consume-and-over-spend-3177397.html,2018-01-25 16:17:44.789555,Un-Merry Christmas: The Perverse Incentives To Over-Consume And Over-Spend,,,,,4802,5.245566166439291,4
5710,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/palestinian-santas-clash-with-israeli-forces-on-christmas-in-bethlehem-3177399.html,2018-01-25 16:17:44.789555,Palestinian Santas Clash With Israeli Forces On Christmas In Bethlehem,,,,,4049,5.537313432835821,5
5711,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/mises-explains-the-santa-claus-principle-3177401.html,2018-01-25 16:17:44.789555,Mises Explains The Santa Claus Principle,,,,,3060,5.373390557939914,4.0
5712,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/iraqi-christmas-bells-ring-again-in-liberated-mosul-iraq-3177403.html,2018-01-25 16:17:44.789555,"Iraqi Christmas Bells Ring Again in Liberated Mosul, Iraq",,,,,1635,5.452282157676349,5
5713,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/space-x-just-launched-the-beginnings-of-a-new-internet-into-space-3177406.html,2018-01-25 16:17:44.789555,Space X Just Launched the Beginnings of a NEW Internet Into Space,,,,,725,6.0,4.0
5723,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/democrats-are-under-a-spiritual-death-watch-because-liberals-cannot-know-jesus-3177407.html,2018-01-25 16:17:44.789555,Democrats Are Under a Spiritual Death Watch Because Liberals Cannot Know Jesus,,,,,2037,5.0588235294117645,4
5724,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/new-erdogan-decree-grants-immunity-for-suppressing-terror-paves-way-for-militia-violence-3177409.html,2018-01-25 16:17:44.789555,"New Erdogan Decree Grants Immunity For “Suppressing Terror”, Paves Way For Militia Violence",,,,,2114,5.900343642611684,5
5725,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/man-who-delivered-gift-wrapped-horseshit-to-steven-mnuchin-compares-himself-to-jesus-3177412.html,2018-01-25 16:17:44.789555,Man Who Delivered Gift-Wrapped Horseshit To Steven Mnuchin Compares Himself to Jesus,,,,,4142,4.8614008941877795,4
5726,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/41-million-americans-are-living-in-poverty-this-christmas-3177415.html,2018-01-25 16:17:44.789555,41 Million Americans Are Living In Poverty This Christmas,,,,,4812,4.70920245398773,4
5728,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/ron-paul-blasts-congress-political-and-personal-immorality-3177416.html,2018-01-25 16:17:44.789555,Ron Paul Blasts Congress’ Political And Personal Immorality,,,,,3736,5.560798548094374,5
5729,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/was-coinbases-bitcoin-cash-rollout-a-designed-hit-3177418.html,2018-01-25 16:17:44.789555,Was Coinbase’s Bitcoin Cash Rollout A Designed Hit?,,,,,1481,5.419354838709677,5
5730,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/how-opaque-healthcare-pricing-mechanisms-rip-off-consumers-3177420.html,2018-01-25 16:17:44.789555,How Opaque Healthcare Pricing Mechanisms Rip Off Consumers,,,,,1852,5.232142857142857,4.0
5732,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/eurusd-flash-crashes-amid-low-liquidity-3177421.html,2018-01-25 16:17:44.789555,EURUSD Flash Crashes Amid Low Liquidity,,,,,788,5.618181818181818,4.0
5739,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/the-economic-lessons-of-bethlehem-3177424.html,2018-01-25 16:17:44.789555,The Economic Lessons of Bethlehem,,,,,1597,5.0396825396825395,4.0
5740,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/traub-the-us-has-reached-the-last-stage-before-collapse-3177427.html,2018-01-25 16:17:44.789555,Traub: “The US Has Reached The Last Stage Before Collapse”,,,,,2238,5.192419825072887,4
5743,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2018/01/everything-you-need-to-know-about-fresh-produce-and-e-coli-3590181.html,2018-01-25 16:17:44.789555,Everything You Need to Know About Fresh Produce and E. Coli,The Daily Sheeple,,,,1072,6.042253521126761,4.0
5744,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2018/01/the-project-for-the-new-american-century-rebuilding-americas-defenses-through-false-flag-terrorist-operations-3590183.html,2018-01-25 16:17:44.789555,"The Project for the New American Century, Rebuilding America’s Defenses Through False Flag Terrorist Operations",,,,,2721,5.787958115183246,4.5
5757,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2018/01/putin-calls-on-israel-to-end-occupation-of-arab-lands-proclaims-solidarity-with-palestine-2-3590186.html,2018-01-25 16:17:44.789555,"Putin Calls On Israel To End Occupation Of Arab lands, Proclaims Solidarity With Palestine",Earth Heal,,,,1130,5.8125,5.0
5758,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2018/01/symbolic-pics-of-the-month-0118-3590197.html,2018-01-25 16:17:44.789555,Symbolic Pics of the Month 01/18,Vigilant Citizen,,,,683,5.552083333333333,5.0
5759,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2018/01/aleutians-8-2-quake-3590203.html,2018-01-25 16:17:44.789555,Aleutians 8.2 quake,,,,,1868,5.197916666666667,4.0
5760,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2018/01/tck-radio-dr-e-michael-jones-guinea-pigs-in-a-social-experiment-3590211.html,2018-01-25 16:17:44.789555,"TCK Radio, Dr. E. Michael Jones “Guinea Pigs In a Social Experiment”",,,,,1780,5.480769230769231,5.0
5769,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/coverage-initiated-on-clear-standout-within-the-zinc-space-3178969.html,2018-01-25 16:17:44.789555,Coverage Initiated on ‘Clear Standout Within the Zinc Space’,Streetwise Reports-The Gold Report,,,,7323,5.506976744186047,4
5770,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/jack-chans-weekly-precious-metals-update-11-3178970.html,2018-01-25 16:17:44.789555,Jack Chan’s Weekly Precious Metals Update,Streetwise Reports-The Gold Report,,,,3819,5.2444444444444445,4
5771,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/dow-jones-today-climbs-higher-as-government-shutdown-ends-2931354.html,2018-01-25 16:17:44.789555,Dow Jones Today Climbs Higher as Government Shutdown Ends,Money Morning,,,,1795,5.415730337078652,5
5772,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/chart-this-state-will-soon-become-a-medical-marijuana-powerhouse-2931355.html,2018-01-25 16:17:44.789555,[CHART] This State Will Soon Become a Medical Marijuana Powerhouse,Money Morning,,,,1506,5.472972972972973,5.0
5776,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/boris-shows-up-may-for-the-useless-politician-she-is-2931356.html,2018-01-25 16:17:44.789555,Boris Shows Up May for the Useless Politician She Is,Capitalists Work,,,,1653,4.880597014925373,4.0
5777,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/hashchain-technology-ceo-patrick-gray-on-strategic-cryptocurrency-mining-3178945.html,2018-01-25 16:17:44.789555,Hashchain Technology CEO Patrick Gray on Strategic Cryptocurrency Mining,Midas Letter,,,,791,7.425287356321839,6
5778,beforeitsnews.com,fake,http://beforeitsnews.com/opinion-conservative/2017/10/the-coming-break-up-of-america-part-1-2-3329103.html,2018-01-25 16:17:44.789555,"The Coming Break-Up Of America, Part 1-2",John Rolls,,,,17689,5.457918898240245,5.0
5779,beforeitsnews.com,fake,http://beforeitsnews.com/terrorism/2017/10/las-vegas-concert-shooting-mandalay-bay-oct-1-dnn-video-2460358.html,2018-01-25 16:17:44.789555,Las Vegas Concert Shooting Mandalay Bay Oct 1 – DNN Video,John Rolls,,,,414,5.158730158730159,5
5794,beforeitsnews.com,fake,http://beforeitsnews.com/spirit/2017/10/anarchy-disaster-and-america-2510974.html,2018-01-25 16:17:44.789555,"Anarchy, Disaster and America",John Rolls,,,,11933,4.854114083796063,4
5795,beforeitsnews.com,fake,http://beforeitsnews.com/terrorism/2017/10/las-vegas-absolute-hard-video-evidence-of-multiple-shooters-video-2460360.html,2018-01-25 16:17:44.789555,"Las Vegas, Absolute Hard Video Evidence of Multiple Shooters – Video",John Rolls,,,,493,5.315068493150685,4
5796,beforeitsnews.com,fake,http://beforeitsnews.com/alternative/2017/10/venezuela-rapidly-collapsing-into-another-n-korea-nearly-all-flights-halted-media-controlled-citizens-blocked-from-escaping-3561336.html,2018-01-25 16:17:44.789555,"Venezuela Rapidly Collapsing into Another North Korea; Nearly All Flights Halted, Media Controlled, Citizens Blocked from Escaping",John Rolls,,,,3791,6.098039215686274,5.0
5799,beforeitsnews.com,fake,http://beforeitsnews.com/immigration/2017/10/immigration-cops-ca-sanctuary-law-wont-stop-us-video-2455970.html,2018-01-25 16:17:44.789555,Immigration Cops: CA Sanctuary Law Won’t Stop Us +Video,John Rolls,,,,4637,5.708083832335329,5.0
5800,beforeitsnews.com,fake,http://beforeitsnews.com/crime-all-stars/2017/10/betrayal-the-pervasive-defining-crime-of-our-age-2461416.html,2018-01-25 16:17:44.789555,Betrayal! The Pervasive & Defining Crime of Our Age,John Rolls,,,,15336,5.000815328169589,4
5806,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/russias-military-is-leaner-but-meaner-3177445.html,2018-01-25 16:17:44.789555,"Russia’s Military Is Leaner, But Meaner",,,,,6591,5.332,5.0
5807,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/did-frances-macron-submit-to-the-arab-world-3177448.html,2018-01-25 16:17:44.789555,Did France’s Macron Submit To The Arab World?,,,,,8022,5.193729903536977,5.0
5808,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/why-is-alphabet-ceo-eric-schmidt-technically-serving-in-the-department-of-defense-3177451.html,2018-01-25 16:17:44.789555,Why Is Alphabet CEO Eric Schmidt Technically Serving In The Department Of Defense?,,,,,7432,5.399821109123435,4.5
5809,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/goldnomics-podcast-gold-stocks-bitcoin-in-2018-everything-bubble-bursts-3177457.html,2018-01-25 16:17:44.789555,"Goldnomics Podcast – Gold, Stocks, Bitcoin in 2018. Everything Bubble Bursts?",,,,,3459,5.410256410256411,4
5810,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/japans-largest-bank-is-preparing-for-a-bitcoin-exchange-collapse-3177459.html,2018-01-25 16:17:44.789555,Japan’s Largest Bank Is Preparing For A Bitcoin Exchange Collapse,,,,,5681,5.446135831381733,5.0
5811,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/silver-market-update-17-3177461.html,2018-01-25 16:17:44.789555,Silver Market Update,,,,,1362,5.0046082949308754,4
5812,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/russia-tests-powerful-icbm-capable-of-overcoming-missile-defense-systems-3177465.html,2018-01-25 16:17:44.789555,Russia Tests Powerful ICBM Capable Of Overcoming Missile-Defense Systems,,,,,3566,5.757396449704142,5
5813,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/a-natural-experiment-for-philadelphias-soda-tax-3177468.html,2018-01-25 16:17:44.789555,A Natural Experiment For Philadelphia’s Soda Tax,,,,,8274,5.037622272385252,4
5823,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/sessions-investigating-obama-for-his-role-in-project-cassandra-3177469.html,2018-01-25 16:17:44.789555,Sessions Investigating Obama for His Role In Project Cassandra,,,,,646,7.066666666666666,5
5824,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/doug-casey-on-the-political-correctness-movement-3177472.html,2018-01-25 16:17:44.789555,Doug Casey on the Political Correctness Movement,,,,,2153,5.2073170731707314,4.0
5825,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/the-economic-collapse-transition-revealed-just-look-at-the-clues-episode-1457a-3177474.html,2018-01-25 16:17:44.789555,"The Economic Collapse, Transition Revealed, Just Look At The Clues – Episode 1457a",,,,,1097,5.60126582278481,4.0
5826,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/are-central-bankers-about-to-lose-control-the-wsj-asks-and-citi-answers-3177476.html,2018-01-25 16:17:44.789555,“Are Central Bankers About To Lose Control?” The WSJ Asks And Citi Answers,,,,,2413,5.37292817679558,4.0
5827,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/the-integrated-non-usd-platforms-3177478.html,2018-01-25 16:17:44.789555,The Integrated Non-USD Platforms,,,,,3474,5.479768786127168,5
5836,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/stockman-us-fiscal-path-will-rattle-the-rafters-of-the-casino-3177479.html,2018-01-25 16:17:44.789555,Stockman: US Fiscal Path Will Rattle the Rafters of the Casino,,,,,1536,5.173728813559322,4.0
5837,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/us-spy-satellites-catch-chinese-ships-illegally-selling-oil-to-north-korea-3177482.html,2018-01-25 16:17:44.789555,US Spy Satellites Catch Chinese Ships Illegally Selling Oil To North Korea,,,,,867,6.086956521739131,5
5838,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/consolidating-walter-blocks-scattered-legacy-3177485.html,2018-01-25 16:17:44.789555,Consolidating Walter Block’s Scattered Legacy,,,,,2326,4.902116402116402,4.0
5845,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/case-shiller-20-home-price-index-just-shy-of-2006-bubble-peak-3177486.html,2018-01-25 16:17:44.789555,Case-Shiller 20-Home Price Index Just Shy of 2006 Bubble Peak,,,,,113,5.166666666666667,5.0
5846,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/trump-slams-crooked-hillary-pile-of-garbage-funded-bogus-dossier-3177489.html,2018-01-25 16:17:44.789555,Trump Slams “Crooked Hillary Pile Of Garbage”-Funded “Bogus” Dossier,,,,,2131,5.436305732484076,4.0
5847,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/topless-feminist-tries-to-steal-jesus-from-vatican-nativity-scene-gets-trounced-by-guard-3177490.html,2018-01-25 16:17:44.789555,"Topless Feminist Tries To Steal Jesus From Vatican Nativity Scene, Gets Trounced By Guard",,,,,2099,5.604651162790698,5
5848,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/now-that-xmas-is-over-mapping-the-us-states-with-the-most-people-in-debt-3177492.html,2018-01-25 16:17:44.789555,Now That Xmas Is Over – Mapping The US States With The Most People In Debt,,,,,1561,5.497797356828194,4
5849,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/as-good-as-it-gets-what-a-difference-11-months-makes-3177493.html,2018-01-25 16:17:44.789555,“As Good As It Gets” – What A Difference 11 Months Makes,,,,,8994,5.233477011494253,4.0
5851,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/the-biggest-factors-in-future-oil-production-3177494.html,2018-01-25 16:17:44.789555,The Biggest Factors In Future Oil Production,,,,,3350,5.44758064516129,4.0
5852,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2017/12/1000s-of-micro-homes-sprout-up-all-over-bay-area-to-house-the-growing-homeless-population-3177497.html,2018-01-25 16:17:44.789555,"1,000s Of “Micro-Homes” Sprout Up All Over Bay Area To House The Growing Homeless Population",,,,,3969,5.077046548956662,4
5853,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/gld-gold-investment-goes-awol-as-short-covering-sees-bullion-jump-vs-sinking-dollar-3178277.html,2018-01-25 16:17:44.789555,GLD Gold Investment Goes AWOL as 'Short Covering' Sees Bullion Jump vs. Sinking Dollar,,,,,3475,5.156133828996283,5.0
5870,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/gold-jumps-vs-sinking-dollar-but-weak-demand-for-bars-comex-leads-as-india-pakistan-nuclear-tensions-worsen-3178390.html,2018-01-25 16:17:44.789555,"Gold Jumps vs. Sinking Dollar But Weak Demand for Bars, Comex Leads as India-Pakistan Nuclear Tensions Worsen",,,,,3216,5.148809523809524,5.0
5871,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/silver-to-outperform-gold-in-2018-as-goldsilver-ratio-trades-41-above-50-year-average-3178450.html,2018-01-25 16:17:44.789555,Silver to 'Outperform Gold' in 2018 as Gold/Silver Ratio Trades 41% Above 50-Year Average,,,,,2810,5.058426966292135,4
5872,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/gold-price-risks-double-top-vs-falling-dollar-as-turkey-pakistan-challenge-us-foreign-policy-3178536.html,2018-01-25 16:17:44.789555,"Gold Price Risks 'Double Top' vs Falling Dollar as Turkey, Pakistan Challenge US Foreign Policy",,,,,3511,5.351606805293006,5
5873,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/gold-trading-calmer-as-chinas-gdp-accelerates-uk-pound-jumps-as-brexit-bill-passed-3178621.html,2018-01-25 16:17:44.789555,"Gold Trading 'Calmer' as China's GDP Accelerates, UK Pound Jumps as Brexit Bill Passed",,,,,3381,5.018587360594796,5.0
5874,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/gold-prices-track-rising-us-bond-yields-closest-since-1987-as-government-shutdown-looms-3178707.html,2018-01-25 16:17:44.789555,Gold Prices Track Rising US Bond Yields Closest Since 1987 as Government Shutdown Looms,,,,,3154,4.99800796812749,4.0
5875,beforeitsnews.com,fake,http://beforeitsnews.com/gold-and-precious-metals/2018/01/gold-etf-bullion-backing-recovers-to-april-2013-price-crash-level-as-dollar-sinks-3179037.html,2018-01-25 16:17:44.789555,Gold ETF Bullion Backing Recovers to April 2013 Price Crash Level as Dollar Sinks,,,,,2420,5.214477211796247,5
5876,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/the-whole-town-is-evacuating-tsunami-headed-for-alaska-after-8-2-magnitude-earthquake-2931336.html,2018-01-25 16:17:44.789555,“The Whole Town Is Evacuating” – Tsunami Headed For Alaska After 8.2 Magnitude Earthquake,,,,,1337,6.3023255813953485,5.0
5877,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/gop-lawmakers-fbi-officials-peter-strzok-and-lisa-page-texted-about-secret-society-after-election-2931337.html,2018-01-25 16:17:44.789555,GOP Lawmakers: FBI Officials Peter Strzok and Lisa Page Texted About ‘Secret Society’ After Election,,,,,4317,5.331797235023042,4
5885,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/blow-back-2931340.html,2018-01-25 16:17:44.789555,Blow Back,,,,,3475,5.4788461538461535,5.0
5886,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/jpmorgan-continues-to-add-to-its-silver-inventory-2931342.html,2018-01-25 16:17:44.789555,Jpmorgan Continues To Add To Its Silver Inventory,,,,,10654,4.947121034077556,4.0
5887,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/23jan2018-pre-market-commentary-wall-street-to-open-lower-after-major-indexes-hit-another-all-time-high-wti-crude-trending-up-into-the-64-handle-goldman-risk-level-at-all-time-level-2931343.html,2018-01-25 16:17:44.789555,"23Jan2018 Pre-Market Commentary: Wall Street To Open Lower After Major Indexes Hit Another All-time High, WTI Crude Trending Up Into The 64 Handle, Goldman: Risk Level At All-Time Level",Global Economic Intersection,,,,653,5.820224719101123,5
5888,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/is-there-any-new-information-that-didnt-exist-two-weeks-ago-2931346.html,2018-01-25 16:17:44.789555,Is there any new information that didn’t exist two weeks ago?,Sovereign Man,,,,5879,5.194660734149054,4
5889,beforeitsnews.com,fake,http://beforeitsnews.com/economy/2018/01/the-market-ticker-the-flu-shot-is-worthless-so-you-should-get-one-2931348.html,2018-01-25 16:17:44.789555,"The Market Ticker – The Flu Shot Is Worthless, So You Should Get One",Tickerguy - The Market Ticker,,,,897,5.072992700729927,4
5901,beforeitsnews.com,fake,http://beforeitsnews.com/press-releases/2015/06/breaking-nasa-administrator-says-area-51-exists-and-ive-been-there-2894310.html,2018-01-25 16:17:44.789555,What?! NASA Makes a Gripping Declaration About Area 51- Is Full Disclosure Coming Soon??,Lisa Haven,,,,870,5.21969696969697,4.0
5902,beforeitsnews.com,fake,http://beforeitsnews.com/politics/2015/07/obama-has-19-secret-laws-that-you-must-obey-directives-youre-not-allowed-to-see-yet-whats-inside-plus-a-4th-of-july-surprise-2722914.html,2018-01-25 16:17:44.789555,"Obama Has 19 Secret “Laws” That You Must Obey: Directives You’re Not Allowed To See, Yet! What’s Inside?",Lisa Haven,,,,2183,6.659003831417625,4
5903,beforeitsnews.com,fake,http://beforeitsnews.com/prophecy/2015/06/100-proof-something-big-and-bad-is-about-to-happen-what-the-elite-know-that-we-dont-has-just-been-made-public-2470266.html,2018-01-25 16:17:44.789555,100% Proof Something Big and Bad Is About To Happen: What The Elite Know That We Don’t Has Just Been Made Public…,Lisa Haven,,,,3427,8.700315457413248,4
